name,r1cs_size,compile_time,gen_time,precompute_time,prove_time,verify_time,returncode
set.has_emptyc.equations._eqn_1,146703,20207,61385,0,11877,11877,0
pos.no_confusion_type,367651,118136,146200,0,33064,-1,101
is_distinct.rec_on,498749,217469,188385,0,46342,-1,101
ematch_config.no_confusion_type,367651,129918,147721,0,33139,-1,101
function.surjective.equations._eqn_1,209200,41036,81532,0,16561,16561,0
commutative.equations._eqn_1,196054,39558,78320,0,15628,15628,0
feature_search.predictor_cfg.no_confusion_type,384763,144821,154115,0,35254,-1,101
tactic.delta_config.no_confusion_type,380563,156554,161469,0,37854,-1,101
smt.select.equations._eqn_1,102792,13189,40164,0,7526,7526,0
is_trans.trans,-1,-1,-1,-1,-1,-1,255
is_asymm.asymm,453923,273469,180898,0,47187,-1,101
is_distinct.cases_on,498749,222629,190343,0,46249,-1,101
subtype.tag_irrelevant,346249,80477,138583,0,29529,-1,101
tactic.simp_intros_config.no_confusion_type,392891,140775,154112,0,38124,-1,101
monad_io_random.cases_on,541945,466209,246988,2,75236,75236,0
is_trichotomous.rec_on,447401,136790,140918,0,34859,34859,0
reader_t.cases_on,509906,217340,192626,0,47336,47336,0
monad_run.cases_on,415474,112142,160854,0,36928,-1,101
dite,320416,89524,131322,0,27783,-1,101
is_trichotomous.cases_on,447401,167472,172651,0,41148,41148,0
eq.symm,417267,164070,163635,0,37683,-1,101
as_true,299773,79745,124831,0,26072,-1,101
monad_io_random.rec_on,541945,488301,249847,2,79765,79765,0
int.one.equations._eqn_1,103105,12450,40026,0,7373,7373,0
io.process.stdio.has_sizeof_inst,207337,43012,83744,0,18455,-1,101
monad_io.handle,576442,336892,244280,0,63114,-1,101
as_false,299773,61874,123696,0,25681,-1,101
reader_t.rec_on,509906,230552,191964,0,47241,47241,0
monad_run.rec_on,415474,151472,164151,0,37503,-1,101
refl_of,312432,129633,134042,0,31390,31390,0
xor.equations._eqn_1,154175,28566,65559,0,13054,13054,0
list.empty._sunfold,302976,62622,102841,0,21932,-1,101
tactic.new_goals.has_sizeof_inst,207337,39192,80978,0,16215,-1,101
random_gen.cases_on,387520,134043,153600,0,34803,34803,0
and.dcases_on,535018,234256,227497,0,54904,54904,0
is_symm_op.cases_on,511544,199015,194181,0,48303,-1,101
is_symm_op.rec_on,511544,232700,194521,0,48063,-1,101
widget.mouse_event_kind.has_sizeof_inst,207337,33919,80071,0,15751,-1,101
list.empty._main,302976,87225,126835,0,26710,-1,101
and.drec,538164,224261,229950,0,57911,57911,0
vm_decl_kind.has_sizeof_inst,207337,38198,81599,0,15939,-1,101
psum.cases_on,517921,253303,197646,0,49564,49564,0
and.drec_on,535018,258438,231111,0,56746,56746,0
environment.implicit_infer_kind.has_sizeof_inst,207337,59693,83616,0,18430,-1,101
feature_search.predictor_type.has_sizeof_inst,207337,39091,80898,0,16258,-1,101
ordering.has_sizeof_inst,207337,40020,80992,0,16313,-1,101
except.cases_on,519842,262474,197714,0,50880,50880,0
flip.equations._eqn_1,157061,22745,63868,0,12329,12329,0
sum.cases_on,519842,267095,196332,0,49640,49640,0
has_andthen.cases_on,520010,240135,196640,0,49332,-1,101
random_gen.rec_on,387520,127814,153411,0,34447,34447,0
or_comm,603350,345538,252441,0,65644,65644,0
tactic.interactive.case_tag.match_result.has_sizeof_inst,207337,39666,81890,0,16333,-1,101
monad_io_terminal.rec_on,548543,373700,243906,2,77720,77720,0
function.comp.equations._eqn_1,141991,21525,59737,0,11628,11628,0
is_symm_op.symm_op,589908,339794,248308,0,63304,-1,101
nat.one_succ_zero,84856,10697,34682,0,6539,6539,0
monad_io_terminal.cases_on,548543,491701,245783,4,90113,90113,0
is_associative.cases_on,445614,168329,173253,0,40576,40576,0
has_monad_lift_to_has_coe,-1,-1,-1,-1,-1,-1,200
is_right_cancel.cases_on,468471,145508,177723,0,42585,42585,0
except_t.cases_on,544295,339571,235350,0,56501,56501,0
function.left_id,134486,20752,57970,0,11083,11083,0
is_right_cancel.rec_on,468471,149101,148064,0,36583,36583,0
id.monad_run.equations._eqn_1,247032,52849,94014,0,19364,-1,101
has_andthen.rec_on,520010,254415,197204,0,49278,-1,101
nat.decidable_eq._match_1._proof_2,474891,229618,180750,0,46755,-1,101
function.comp.left_id,134486,19942,57646,0,11008,11008,0
not_of_not_not_not,88164,8336,29036,0,5564,5564,0
is_associative.rec_on,445614,167256,171991,0,40630,40630,0
function.comp.right_id,134486,20503,57574,0,11028,11028,0
classical.exists_true_of_nonempty,367308,89372,145446,0,31415,-1,101
rsimp.config.no_confusion_type,613489,633273,269847,3,99946,-1,101
function.right_id,134486,19494,57110,0,11244,11244,0
is_left_cancel.rec_on,451870,191527,174682,0,41907,41907,0
ne_true_of_not,339389,110116,138750,0,31193,-1,101
function.left_inverse.equations._eqn_1,183242,32658,73792,0,14835,14835,0
is_left_cancel.cases_on,451870,172875,173905,0,42603,42603,0
list.empty,302976,100557,127324,0,27583,-1,101
bool.no_confusion_type,174887,25772,69260,0,13149,-1,101
tactic.interactive.case_tag.cases_on,604830,672566,266115,3,105194,105194,0
is_antisymm.antisymm,526410,294517,231332,0,57322,57322,0
symm,465826,198041,178963,0,43760,43760,0
except_t.rec_on,544295,239755,231643,0,55313,55313,0
iff.decidable._proof_4,240608,56130,91444,0,19010,19010,0
has_bind.and_then,493733,213810,187875,0,46879,-1,101
is_left_inv.left_inv,645382,381855,265423,0,71546,-1,101
applicative.cases_on,469828,154696,178639,0,42909,42909,0
eq.trans,405368,110806,129028,0,30634,-1,101
applicative.rec_on,469828,198949,179435,0,43078,43078,0
is_right_inv.right_inv,645433,311003,265060,0,68971,-1,101
reader_t.failure,553038,278418,233833,0,59842,-1,101
unification_hint.no_confusion_type,410626,145016,160226,0,37212,-1,101
heq.subst,541897,284012,231350,0,57074,-1,101
state_t.cases_on,553906,302151,237614,0,55184,55184,0
function.uncurry,420576,147907,162325,0,40292,-1,101
exists_unique.equations._eqn_1,253161,48646,95037,0,19482,19482,0
option.bind._main,312082,99440,132458,0,28843,-1,101
has_bind.seq,493733,235552,188232,0,45816,-1,101
cast_eq,357209,116625,143175,0,31021,-1,101
io.process.spawn_args.rec_on,510849,423877,205779,2,66227,66227,0
arbitrary.equations._eqn_1,244821,46945,94227,0,19453,-1,101
io.process.spawn_args.cases_on,510849,429558,203259,2,66213,66213,0
expr.coord.cases_on,657926,416129,269898,0,69693,69693,0
set.has_mem.equations._eqn_1,241286,52553,91525,0,18447,-1,101
monad_except_adapter.adapt_except,809530,662487,328578,0,102449,-1,101
option.bind._sunfold,312082,77398,128249,0,27207,-1,101
string.iterator.extract._match_1,534276,451045,240356,2,74161,-1,101
state_t.rec_on,553906,273526,232837,0,55487,55487,0
int.has_zero.equations._eqn_1,144711,20491,61358,0,11728,11728,0
monad_reader_adapter.adapt_reader,809530,640359,316362,0,93278,-1,101
is_symm_op_of_is_commutative,-1,-1,-1,-1,-1,-1,200
function.comp_app,129827,18222,49130,0,9230,-1,101
transitive.equations._eqn_1,220954,52580,89211,0,18102,18102,0
eq.drec,580756,292389,243038,0,62424,-1,101
functor.map_const_rev,523726,265727,196947,0,49115,-1,101
or.resolve_right,300284,75900,124406,0,25823,25823,0
nat.lt.step,131229,17298,55994,0,10630,10630,0
or.resolve_left,298363,60510,123070,0,24680,24680,0
expr.coord.rec_on,657926,568160,266250,0,68371,68371,0
eq.dcases_on,585051,331425,246931,0,62845,-1,101
list.tail._main,317007,67590,128717,0,27117,-1,101
is_dec_eq.equations._eqn_1,265755,50507,112335,0,22680,22680,0
eq.drec_on,585051,281861,243603,0,63937,-1,101
trans_rel_left,396816,113864,156298,0,35317,-1,101
is_distinct.distinct,517985,213731,194940,0,48166,-1,101
anti_symmetric.equations._eqn_1,237709,59702,93410,0,20399,20399,0
list.tail._sunfold,317007,71110,128687,0,26758,-1,101
list.filter_map._match_1,351092,94429,140998,0,30252,-1,101
Exists.dcases_on,583455,324772,246436,0,66366,66366,0
Exists.drec,586425,237092,202255,0,52513,52513,0
monad_io.monad,645992,284321,264001,0,70417,-1,101
function.comp_left.equations._eqn_1,165605,24632,66846,0,12971,12971,0
state_t.failure,609444,429573,252510,0,67437,-1,101
type_eq_of_heq,590917,316423,246780,0,62316,-1,101
classical.strong_indefinite_description._proof_2,187357,30730,74423,0,14307,14307,0
subrelation.equations._eqn_1,176781,24022,58488,0,11966,11966,0
Exists.drec_on,583455,311826,246294,0,61534,61534,0
total_of,488500,195367,187576,0,46004,46004,0
id_bind.equations._eqn_1,101153,12777,39509,0,7512,7512,0
bnot.equations._eqn_1,72085,8204,30656,0,5739,5739,0
functor.rec_on,411485,145700,161181,0,37257,37257,0
bnot._main.equations._eqn_1,72085,8223,30384,0,5672,5672,0
list.tail,317007,77623,129868,0,27093,-1,101
decidable.by_cases,320152,88185,131307,0,28677,-1,101
bnot.equations._eqn_2,72179,7909,30268,0,5595,5595,0
iff.symm,383543,108119,151211,0,34232,34232,0
bnot._main.equations._eqn_2,72179,8418,30436,0,5702,5702,0
function.comp_right.equations._eqn_1,164591,28066,67050,0,13138,13138,0
functor.cases_on,411485,173973,166228,0,39730,39730,0
function.injective.equations._eqn_1,256240,49803,95810,0,19616,19616,0
iff.dcases_on,588995,239438,244283,0,61715,61715,0
iff.drec,591789,278219,246343,0,61772,61772,0
iff.drec_on,588995,329727,248735,0,70249,70249,0
monad_io_environment.rec_on,580709,476811,254242,2,82220,82220,0
is_trichotomous.trichotomous,544516,254480,232666,0,57454,57454,0
except.to_bool._main,415274,180585,167745,0,38387,-1,101
except.to_bool._sunfold,415274,127195,162151,0,37131,-1,101
monad_io_environment.cases_on,580709,501089,259764,2,81864,81864,0
eq.mpr._proof_1,406651,111216,130247,0,30776,-1,101
is_refl.drec_on,547183,214304,229942,0,56428,56428,0
is_refl.drec,546275,264219,232672,0,56841,56841,0
is_refl.dcases_on,547183,246814,231618,0,57425,57425,0
is_right_inv.cases_on,586750,229653,243523,0,60093,-1,101
is_right_inv.rec_on,586750,239569,244306,0,62464,-1,101
option.bind,312082,81640,128441,0,27613,-1,101
heq.symm,637207,302898,259465,0,66598,-1,101
int.has_one.equations._eqn_1,158147,25966,65635,0,13019,13019,0
is_left_inv.cases_on,588433,323096,245532,0,63067,-1,101
inhabited.no_confusion_type,411415,127883,161620,0,36733,-1,101
subsingleton_prop.equations._eqn_1,249115,48567,93999,0,19108,19108,0
is_left_inv.rec_on,588433,317411,244336,0,61393,-1,101
imp_eq_true_of_eq,612166,343538,259718,0,66649,-1,101
monad_state.lift,583402,301445,246969,0,64289,-1,101
plift.no_confusion_type,411415,157511,161578,0,37318,-1,101
combinator.S.equations._eqn_1,147269,23829,62384,0,11912,11912,0
ulift.no_confusion_type,412261,120053,160601,0,36893,-1,101
lift_fn_range,464320,158411,176071,0,43375,-1,101
fun_info.no_confusion_type,451531,144753,171906,0,42551,-1,101
has_zero.no_confusion_type,412261,174745,164285,0,39322,-1,101
preorder.lt._default,102742,13323,40281,0,7656,7656,0
right_inverse.equations._eqn_1,191245,31106,75396,0,14787,14787,0
int.neg_of_nat,180931,30340,72494,0,14154,-1,101
int.neg_of_nat._main,180931,30662,73448,0,14078,-1,101
ne_self_iff_false,390225,126108,154048,0,35453,35453,0
tactic.rewrite_cfg.no_confusion_type,518656,224744,194484,0,49888,-1,101
has_emptyc.no_confusion_type,412261,146025,162100,0,37842,-1,101
punit.decidable_eq,407215,157635,158716,0,37216,-1,101
irrefl_of,360939,87565,142831,0,31060,-1,101
has_one.no_confusion_type,412261,160388,164057,0,41683,-1,101
inv_image.equations._eqn_1,177859,32558,71134,0,14088,14088,0
int.neg_of_nat._sunfold,180931,29064,72436,0,13906,-1,101
cast.equations._eqn_1,354444,84496,141259,0,30084,-1,101
tactic.dsimp_config.cases_on,393405,131057,154685,0,34796,34796,0
bin_tree.rec_on,552277,282931,235779,0,57522,57522,0
tactic.dsimp_config.rec_on,393405,136740,155754,0,35048,35048,0
is_associative.assoc,550302,209984,191213,0,48024,48024,0
exists.intro.equations._eqn_1,296281,88651,125721,0,26661,-1,101
or.neg_resolve_right,318011,83789,130781,0,27627,27627,0
monad_io.fail,670415,407012,273018,0,73537,-1,101
well_founded.drec,582114,227853,242820,0,60507,60507,0
well_founded.dcases_on,582670,246035,242941,0,60194,60194,0
or.neg_resolve_left,321262,100480,133180,0,28750,28750,0
except.to_bool,415274,132241,160295,0,36290,-1,101
decidable.is_false.inj_arrow,79694,9597,32713,0,6072,6072,0
string.iterator_imp.no_confusion_type,588000,460315,255772,2,80927,-1,101
unification_constraint.no_confusion_type,518332,195122,193819,0,48468,-1,101
nonempty_of_inhabited.equations._eqn_1,297458,61930,102434,0,21950,-1,101
is_left_cancel.left_cancel,580169,304227,243359,0,61801,-1,101
well_founded.drec_on,582670,289440,243955,0,64664,64664,0
functor.map_const._default,153561,22539,63036,0,11880,11880,0
has_well_founded.wf,914103,690508,348301,0,118750,-1,101
is_right_cancel.right_cancel,601372,266110,247336,0,64148,64148,0
asymm,522395,206095,194463,0,48215,-1,101
acc.rec_on,541860,266482,232694,0,54970,54970,0
sizeof.equations._eqn_1,290049,61461,120288,0,24720,-1,101
monad_except.orelse,611525,253018,251008,0,64663,-1,101
option_t.monad_map,557368,274066,235283,0,59989,-1,101
or.drec,599047,241188,246994,0,63477,63477,0
subtype.has_to_string,781416,724487,318200,2,115168,-1,101
subtype.has_repr,781416,828870,313432,3,118311,-1,101
or.dcases_on,600282,320899,251791,0,66598,66598,0
band.equations._eqn_1,75992,8643,31519,0,5910,5910,0
bin_tree.cases_on,617410,273418,253469,0,65262,65262,0
band._main.equations._eqn_1,75992,8064,31023,0,5740,5740,0
or.drec_on,600282,311904,248760,0,66636,66636,0
band.equations._eqn_2,75898,8555,31291,0,5980,5980,0
band._main.equations._eqn_2,75898,8802,31333,0,5961,5961,0
bor.equations._eqn_1,75898,8647,31547,0,5951,5951,0
bor._main.equations._eqn_1,75898,8234,31316,0,5971,5971,0
bor.equations._eqn_2,75898,7967,31271,0,5761,5761,0
bor._main.equations._eqn_2,75898,8325,31334,0,5821,5821,0
has_inv.no_confusion_type,437525,147382,168302,0,39956,-1,101
io.mode.sizeof,198397,40256,78829,0,15834,-1,101
string.iterator.extract_core._match_1,566281,430733,248959,2,82044,-1,101
to_string.equations._eqn_1,456606,372813,186122,2,59830,-1,101
has_neg.no_confusion_type,437525,136303,168334,0,39815,-1,101
has_sizeof.no_confusion_type,446355,187128,172842,0,42688,-1,101
int.of_nat_zero,89669,10799,35843,0,6630,6630,0
bit1,410110,117128,158829,0,36440,-1,101
associative.equations._eqn_1,224214,37785,85560,0,17151,17151,0
prod.map,521571,177010,194891,0,48892,-1,101
repr.equations._eqn_1,456606,388630,189536,2,64492,-1,101
bxor._main,158187,24126,64867,0,12423,-1,101
bxor,158187,26733,64960,0,12628,-1,101
smt_pre_config.no_confusion_type,733570,776371,308049,3,118426,-1,101
monad_except.cases_on,526366,202278,224758,0,52839,-1,101
left_cancelative.equations._eqn_1,273815,64948,116669,0,23695,23695,0
bool.sizeof._main.equations._eqn_1,90443,10481,35853,0,6584,6584,0
io_core_is_monad,648433,386876,266062,0,74392,-1,101
right_cancelative.equations._eqn_1,281250,63043,118074,0,24316,24316,0
monad_except.rec_on,526366,238288,226985,0,53306,-1,101
monad_io_is_monad,663860,329660,268831,0,73346,-1,101
except.to_option._sunfold,480076,173196,182425,0,44141,-1,101
antisymm,611219,257971,250470,0,64408,64408,0
except.to_option._main,480076,206170,185302,0,45625,-1,101
has_repr.no_confusion_type,615943,480707,265539,2,83235,-1,101
has_to_string.no_confusion_type,615943,523786,263982,2,85170,-1,101
bxor._sunfold,158187,25742,65640,0,12857,-1,101
monad_state.cases_on,536174,215198,229168,0,55169,-1,101
monad_functor_t.monad_map,881523,560597,281754,0,90334,-1,101
reader_t.lift.equations._eqn_1,341029,83548,137016,0,30157,30157,0
psigma.snd,1027046,803193,385265,0,141430,-1,101
punit.sizeof._main.equations._eqn_1,89727,10332,35605,0,6630,6630,0
is_cond_right_inv.right_inv,874664,661358,337225,0,110701,-1,101
is_idempotent.dcases_on,622535,338304,255541,0,69359,69359,0
monad_functor.monad_map,881523,670749,350238,0,114097,-1,101
psigma.mk_skip_left,918816,719590,350954,0,115519,115519,0
is_idempotent.drec_on,622535,245241,254652,0,66104,66104,0
reader_t.adapt,714969,453203,285408,0,80789,-1,101
is_cond_left_inv.left_inv,874518,603814,337469,0,108311,-1,101
punit.sizeof.equations._eqn_1,89727,11794,36335,0,6984,6984,0
acc.cases_on,605895,283277,250708,0,63278,63278,0
is_irrefl.dcases_on,610635,321029,254072,0,66334,-1,101
subtype.property,1027046,915594,388565,0,138153,-1,101
is_total_preorder.drec,709953,331395,282889,0,78566,78566,0
is_strict_weak_order.drec,721287,385075,287361,0,81203,81203,0
is_strict_total_order.drec,732759,417048,291319,0,83976,83976,0
is_preorder.dcases_on,702387,374452,280928,0,76072,76072,0
is_irrefl.drec,609903,313195,256886,0,67590,-1,101
is_equiv.dcases_on,707407,397856,284725,0,76923,76923,0
is_linear_order.dcases_on,719231,500112,290916,0,82500,82500,0
set.has_sep,195301,41236,78020,0,15323,-1,101
function.curry.equations._eqn_1,330798,88201,133823,0,29828,29828,0
is_equiv.drec,710685,450488,286822,0,78142,78142,0
is_equiv.drec_on,707407,447090,284788,0,78729,78729,0
bool.sizeof.equations._eqn_1,90443,11040,36062,0,6707,6707,0
string.to_list.equations._eqn_1,268708,165248,120975,2,36313,36313,0
is_linear_order.drec,722333,466161,288795,0,83615,83615,0
string.to_list._main.equations._eqn_1,268708,152222,120917,2,35243,35243,0
is_preorder.drec_on,702387,346400,278455,0,76209,76209,0
is_total_preorder.drec_on,706675,508895,289957,0,85331,85331,0
sigma.snd,1069193,1115032,457134,0,159539,-1,101
is_strict_order.drec,707113,363768,282482,0,77587,77587,0
function.on_fun.equations._eqn_1,182687,28692,72217,0,14023,14023,0
io.mode.has_sizeof_inst,244758,51409,93377,0,18917,-1,101
sizeof_measure,283450,75528,120553,0,24951,-1,101
set.has_insert,231878,42665,87979,0,18083,-1,101
set.has_singleton.equations._eqn_1,273974,53745,115363,0,23395,-1,101
is_strict_order.dcases_on,703835,398243,283709,0,77928,77928,0
is_partial_order.drec_on,710979,356959,237814,0,67147,67147,0
is_per.drec_on,703091,446951,282054,0,77214,77214,0
function.equiv.equations._eqn_1,210328,35404,81522,0,16136,16136,0
monad_state.rec_on,536174,236155,228224,0,54921,-1,101
is_strict_weak_order.drec_on,718009,372187,287029,0,81089,81089,0
is_irrefl.drec_on,610635,268218,251962,0,64816,-1,101
is_per.dcases_on,703091,454985,286456,0,85109,85109,0
list.head._sunfold,444076,149955,171063,0,40087,-1,101
list.head._main,444076,167365,170920,0,41017,-1,101
is_idempotent.drec,621099,293100,254773,0,65980,65980,0
classical.inhabited_of_exists,390353,102180,153266,0,33981,-1,101
is_strict_total_order.drec_on,729657,349028,288252,0,84932,84932,0
symm_of,465826,234645,183021,0,44853,44853,0
is_strict_order.drec_on,703835,321395,282143,0,77617,77617,0
default.sizeof._main.equations._eqn_1,80465,8667,32423,0,5950,5950,0
decidable.by_contradiction,338700,77341,136099,0,29001,-1,101
is_partial_order.drec,714081,392483,285844,0,80036,80036,0
monad_functor_t_refl.equations._eqn_1,532833,244914,227729,0,55890,55890,0
string.mk_iterator._main.equations._eqn_1,303295,222682,133817,2,39631,39631,0
string.mk_iterator.equations._eqn_1,303295,162151,131633,2,38724,38724,0
is_total_preorder.dcases_on,706675,404588,284219,0,78697,78697,0
is_preorder.drec,705665,366230,282571,0,76667,76667,0
is_strict_total_order.dcases_on,729657,488223,294289,0,89071,89071,0
is_per.drec,706369,385461,282473,0,78807,78807,0
is_strict_weak_order.dcases_on,718009,459499,288692,0,80693,80693,0
has_div.no_confusion_type,468547,170281,179702,0,43378,-1,101
int.of_nat_one,103105,13093,40227,0,7638,7638,0
trans,625145,356780,257900,0,69509,69509,0
has_sdiff.no_confusion_type,468547,178421,177731,0,43376,-1,101
is_partial_order.dcases_on,710979,408406,284525,0,77348,77348,0
has_mod.no_confusion_type,468547,159172,177876,0,42874,-1,101
is_left_distrib.cases_on,621651,304946,255638,0,69202,-1,101
has_inter.no_confusion_type,468547,152608,178128,0,43086,-1,101
has_dvd.no_confusion_type,459376,163288,175531,0,42099,-1,101
is_right_distrib.rec_on,650896,297850,266001,0,69695,-1,101
has_add.no_confusion_type,468547,191815,179523,0,43258,-1,101
is_linear_order.drec_on,719231,497150,292206,0,85678,85678,0
is_symm.dcases_on,656270,306758,221267,0,61540,61540,0
has_le.no_confusion_type,459376,131970,175202,0,42114,-1,101
is_right_distrib.cases_on,650896,403133,268986,0,72131,-1,101
setoid.r,796140,556658,314416,0,92233,-1,101
has_subset.no_confusion_type,459376,135373,174639,0,41593,-1,101
has_equiv.no_confusion_type,458530,146510,174373,0,41640,-1,101
is_left_distrib.rec_on,621651,515619,265897,0,78614,-1,101
except.to_option,480076,195181,183083,0,44384,-1,101
trichotomous,-1,-1,-1,-1,-1,-1,200
nat.lt_of_succ_le,34504,4143,15497,0,2946,2946,0
has_sub.no_confusion_type,468547,162404,177639,0,43456,-1,101
exists_prop_decidable._match_2,308316,87682,129665,0,27308,-1,101
string.iterator.has_next,572439,385695,250232,2,75864,-1,101
has_mul.no_confusion_type,468547,191581,179795,0,43691,-1,101
has_append.no_confusion_type,468547,184243,178902,0,43348,-1,101
let_value_eq,509223,160911,189358,0,45894,-1,101
has_union.no_confusion_type,468547,190959,179390,0,43705,-1,101
has_ssubset.no_confusion_type,459376,232798,178532,0,45458,-1,101
has_lt.no_confusion_type,459376,166420,177968,0,44694,-1,101
punit.has_sizeof.equations._eqn_1,155853,24865,63748,0,12359,12359,0
psigma.skip_left.equations._eqn_1,440350,154227,169996,0,40309,40309,0
strict_weak_order.equiv.equations._eqn_1,182623,35039,73948,0,14694,14694,0
function.swap.equations._eqn_1,225227,40628,86176,0,17556,17556,0
bool.has_sizeof.equations._eqn_1,154648,23758,63841,0,12458,12458,0
right_commutative.equations._eqn_1,240020,57972,92297,0,19268,-1,101
string.iterator.has_next._main,572439,507312,252130,2,83117,-1,101
and.swap,392827,102689,153109,0,33578,33578,0
string.iterator.has_prev._main,572534,348419,249238,2,75729,-1,101
left_commutative.equations._eqn_1,227875,39542,86611,0,17518,17518,0
is_symm.drec_on,656270,330438,265976,0,71144,71144,0
monad_io.iterate,735431,446338,291788,0,86107,-1,101
partial_order.lt._default,102742,12028,39547,0,7334,7334,0
function.comp_const_right,124169,16223,46690,0,8654,8654,0
default.sizeof.equations._eqn_1,80465,9040,32646,0,6074,6074,0
string.iterator.has_prev,572534,501004,254969,2,84458,-1,101
is_symm.drec,659663,357709,268913,0,70766,70766,0
string.iterator.has_next._sunfold,572439,407550,251208,2,76256,-1,101
not_and_self,427363,140404,165764,0,38595,38595,0
coe_trans_aux,685687,313806,276148,0,74859,-1,101
list.head,444076,126872,169654,0,39259,-1,101
nat.succ_le_of_lt,34504,3267,15107,0,2718,2718,0
mjoin,690779,343834,231172,0,65733,-1,101
ordering.swap.equations._eqn_3,72907,7638,30291,0,5590,5590,0
string.iterator.has_prev._sunfold,572534,446206,254147,2,87869,-1,101
ordering.swap._main.equations._eqn_3,72907,6489,25305,0,4893,4893,0
ordering.swap.equations._eqn_2,72907,9040,30964,0,6049,6049,0
ordering.swap._main.equations._eqn_2,72907,6315,25029,0,4862,4862,0
coe_sort_trans,705015,313018,285549,0,79475,-1,101
xor.decidable._match_1,282474,64152,118934,0,23730,23730,0
xor.decidable._match_2,282840,82580,122174,0,24996,24996,0
subtype.sizeof._main,557296,194156,234771,0,56948,-1,101
and.symm,392827,99550,153312,0,34052,34052,0
monad.join,690779,462843,281417,0,78700,-1,101
subtype.sizeof._sunfold,557296,192111,233972,0,56792,-1,101
exists_imp_exists,535332,196413,225382,0,55033,-1,101
ordering.swap._main.equations._eqn_1,72813,7764,30100,0,5545,5545,0
exists_prop_decidable._match_1,354356,86404,117681,0,26574,-1,101
smt_config.no_confusion_type,851035,791170,341383,3,141174,-1,101
ordering.swap.equations._eqn_1,72813,6374,25455,0,4825,4825,0
return,-1,-1,-1,-1,-1,-1,200
nonempty_of_exists,373825,135948,149744,0,35169,-1,101
is_total.dcases_on,679081,364110,273297,0,75236,75236,0
list.span._match_1,535398,185090,225414,0,53777,-1,101
heq.dcases_on,919143,570172,349788,0,116420,-1,101
is_total.drec,679020,538436,275458,0,75382,75382,0
io_core_is_monad_fail,1004556,991442,391087,3,164166,-1,101
is_total.drec_on,679081,470399,276748,0,81093,81093,0
monad_io.catch,744159,425313,295952,0,85524,-1,101
let_value_heq,614802,298496,252949,0,64553,-1,101
is_cond_right_inv.cases_on,804551,520542,315141,0,97111,-1,101
heq.drec,917431,645378,348031,0,114381,-1,101
monad_state_adapter.adapt_state,1018585,860122,384222,0,145589,-1,101
heq.drec_on,919143,816710,358136,0,118321,-1,101
environment.projection_info.no_confusion_type,831327,1007325,350301,4,155042,-1,101
cond._main.equations._eqn_2,80614,9264,32999,0,6195,6195,0
or_eq_of_eq,805073,581597,316592,0,96695,-1,101
cond._main.equations._eqn_1,80966,9053,33010,0,6035,6035,0
ex_of_psig,597453,256242,247328,0,63800,-1,101
is_cond_left_inv.cases_on,806234,588328,318363,0,95417,-1,101
non_contradictory_em,279359,56821,117407,0,23860,23860,0
is_cond_right_inv.rec_on,804551,619138,319659,0,94636,-1,101
not_congr,494034,151079,185323,0,45061,45061,0
reader_t.monad_map,746030,442827,294661,0,85083,-1,101
subtype.exists_of_subtype,597453,226367,246834,0,63695,-1,101
is_cond_left_inv.rec_on,806234,737944,321890,0,100439,-1,101
setoid_has_equiv,836184,705916,325650,0,103374,-1,101
congr_fun,600631,254099,207356,0,54856,-1,101
is_commutative.dcases_on,708254,455190,288005,0,79991,79991,0
io.print,742787,674132,306532,2,114845,-1,101
asymm_of,522395,179508,196328,0,48665,-1,101
iff_eq_true_of_eq,739956,365243,293161,0,82472,-1,101
is_commutative.drec_on,708254,518613,291355,0,83253,83253,0
nat.le_of_eq,382072,139348,153075,0,34003,-1,101
is_left_distrib.left_distrib,731742,356145,291085,0,81762,-1,101
decidable.em,436573,118535,168507,0,39127,-1,101
is_commutative.drec,708017,475046,286014,0,79302,79302,0
psigma.lex_ndep.equations._eqn_1,463657,198151,179807,0,43922,-1,101
is_right_distrib.right_distrib,770511,431525,300019,0,88050,-1,101
string.iterator.next_to_string._main.equations._eqn_1,273605,167179,101602,2,29878,29878,0
string.iterator.next_to_string.equations._eqn_1,273605,212243,123607,2,37240,37240,0
lift_pi_range,599767,325262,250605,0,65069,-1,101
has_pure.no_confusion_type,509246,258305,202722,0,52986,-1,101
monad_reader_adapter.cases_on,793766,426643,309292,0,89169,-1,101
monad_except_adapter.cases_on,793766,439069,310042,0,89963,-1,101
except_t.monad_map,769441,543563,305883,1,92055,-1,101
monad_except_adapter.rec_on,793766,484102,311167,0,88497,-1,101
nat.no_confusion_type,400998,109361,130557,0,30906,-1,101
bit0.equations._eqn_1,316966,92938,130345,0,27923,-1,101
string.iterator.next._sunfold,681685,497404,282815,2,91451,-1,101
string.iterator.next._main,681685,535572,287508,2,95013,-1,101
string.iterator.prev._sunfold,681729,485248,283495,2,98178,-1,101
string.iterator.prev,681729,574637,286500,2,95071,-1,101
imp_congr_right,508091,236786,192743,0,48741,48741,0
monad_reader_adapter.rec_on,793766,675670,312277,0,91351,-1,101
string.iterator.prev._main,681729,624543,288933,2,94680,-1,101
coe_trans,685687,315044,275401,0,75379,-1,101
string.iterator.next,681685,633366,282744,2,96049,-1,101
monad_fail.no_confusion_type,690068,578574,289148,3,101447,-1,101
option_t.fail,928551,887412,360042,0,131289,-1,101
