name,r1cs_size,simplify_time,compile_time,gen_time,precompute_time,prove_time,verify_time,returncode
isSelfAdjoint_one,-1,-1,-1,-1,-1,-1,-1,-1235
ContinuousMap.toLp.proof_4,-1,-1,-1,-1,-1,-1,-1,-1238
contDiffOn_of_subsingleton,-1,-1,-1,-1,-1,-1,-1,-1238
Lean.Meta.CoeFnType.coeFun.sizeOf_spec,58284,17802013475,4722343642,21235743665,794,4137065396,291282687,1
LinearMap.IsSymmetric.toSelfAdjoint.proof_3,-1,-1,-1,-1,-1,-1,-1,-1238
MeasureTheory.StronglyMeasurable.ite,-1,-1,-1,-1,-1,-1,-1,-1238
Mathlib.NumberTheory.Zsqrtd.Basic._auxLemma.14,-1,-1,-1,-1,-1,-1,-1,1
Mathlib.Tactic.CC.ACEntry.mk.injEq,-1,-1,-1,-1,-1,-1,-1,-1235
CategoryTheory.Limits.walkingSpanOpEquiv_inverse_obj,-1,-1,-1,-1,-1,-1,-1,-1238
MeasureTheory.Measure.probabilitymeasure_of_probabilitymeasures_conv,-1,-1,-1,-1,-1,-1,-1,-1238
Lean.KVMap.insertCore,-1,-1,-1,-1,-1,-1,-1,-1238
SlashInvariantForm.funLike,-1,-1,-1,-1,-1,-1,-1,-1238
