name,r1cs_size,simplify_time,compile_time,gen_time,precompute_time,prove_time,verify_time,returncode
monad_reader.no_confusion_type,443503,1026179978,51295539621,144004952471,662,30704199939,174309264,0
xor.decidable._match_1.equations._eqn_1,69891,1364737970,6738109831,25669593057,877,5071433171,158756031,0
binder_info.aux_decl.sizeof_spec,61039,1050962682,4931439435,19632497000,669,3960066975,201008188,0
binder_info.inst_implicit.sizeof_spec,61039,1272024824,5018958520,19448380420,427,3966454668,202917963,0
string.iterator.next.equations._eqn_2,-1,-1,-1,-1,-1,-1,-1,-1234
list.head.equations._eqn_1,167000,994292476,14995755620,57680060777,837,11076080112,220421486,0
int.neg_of_nat.equations._eqn_1,63986,1116486833,5104688491,20329076426,552,4127153327,270807793,0
tactic.interactive.case_tag.match_result.combine._main.equations._eqn_6,49834,939316089,3993769224,16734862927,5747,3325710067,192490642,0
tactic.interactive.case_tag.match_result.combine.equations._eqn_2,49901,775812556,4298315213,16743507273,616,3384931124,196223282,0
string_imp.no_confusion,-1,-1,-1,-1,-1,-1,-1,-1234
eqv_gen.is_equivalence,-1,-1,-1,-1,-1,-1,-1,-1234
except.map._main.equations._eqn_1,140214,902605106,12207105536,51650334924,1000,10070076194,292370267,0
imp_congr,510276,659066701,47577108868,160950172152,1193,31151801538,170941504,0
preorder.lt._default.equations._eqn_1,142367,1099117406,11786469979,51176495233,523,9636909702,252165274,0
tactic.interactive.case_tag.match_result.combine.equations._eqn_1,49901,765734968,4064452086,16603137263,697,3324784622,194364476,0
except.map_error._main.equations._eqn_2,138338,1098684496,13671680009,50459022412,828,10301600032,297046495,0
monad_run.no_confusion_type,498435,1157326487,55767898416,158381245429,1021,33556585518,206171066,0
option.orelse._main.equations._eqn_1,79166,817156323,6187984943,27782719677,546,5578924032,218758555,0
tactic.transparency.no_confusion_type,272413,740953084,23805745207,100057205891,1263,19091670956,157513992,0
list.no_confusion_type,483404,874355362,43838389245,152224062656,711,30206346878,170206047,0
min_default,446767,1698725101,56519014235,148301424582,1211,32314527807,343404925,0
monad_io_is_monad_fail.equations._eqn_1,-1,-1,-1,-1,-1,-1,-1,-1234
iff_iff_implies_and_implies,536129,1049507260,58695314885,197457331933,797,38532818053,193342471,0
option.orelse.equations._eqn_3,97085,835282977,8668932008,33074678482,730,6571819126,229436056,0
state_t.put,733777,3672411282,99715828941,252130241216,1216,54536357301,1037569977,0
